id	filename	md5	size	state
c713440c-b104-46e5-9f25-35c4a17394d3	BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_F08_1148660.grch38.seg.v2.txt	1b748bdde5631ee0cf12590e4de9f9f1	46403	released
0fa50d18-aa67-453a-8667-bcb9a621b6a2	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_B05_585246.grch38.seg.v2.txt	5aec36b72440530347adf595dfba1037	21478	released
6e23481a-990e-46ca-8893-c11cf20d86d9	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_A01_1039632.grch38.seg.v2.txt	25e5c56707318977fd0293f7436aae07	34803	released
7277a3ce-55f2-4c91-a738-b40f5c9effab	BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_D12_1148754.grch38.seg.v2.txt	bf49ffc6675020169b6e952d1640caa1	33418	released
a6bf3ed7-537f-45ee-8315-f76ffc39ccd1	DLP_REDO_FROM_GLIAS_H12.grch38.seg.v2.txt	e0243e226473723cf6da3d19281d3deb	131304	released
1ff35a17-3ca3-4271-b606-f45782561eba	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_C05_680394.grch38.seg.v2.txt	839a7accef48185d95fbcc8ef0c8ba55	73609	released
62fab78d-5732-4587-9f90-b9777aa040ba	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B11_1301000.grch38.seg.v2.txt	057e82959f020d0bb9157a867cbd3805	36305	released
874927dd-f2af-4b7b-88a2-b97d670fd2ea	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G04_787086.grch38.seg.v2.txt	1bedcc5ca49d05469aacd2809471c8ba	30967	released
3ba203e4-cb48-48ed-9da1-20598d159993	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D08_902796.grch38.seg.v2.txt	f49ecd21ab6126f9c17e9fd846b8acbe	93458	released
13c29fe2-3f29-4238-b18a-04980683bd64	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C03_831244.grch38.seg.v2.txt	d3dca297ac8893812dc0f3a856774d07	55030	released
88718935-24f8-4024-aa39-06dd0ba06815	DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_D12_1322366.grch38.seg.v2.txt	f81a3b86c9760b190e5a0aafcf31af86	23639	released
4abd9c32-ad98-4151-aee4-428229eef041	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F06_787142.grch38.seg.v2.txt	ad82ee895f2bf9d1a7f2c6c1de99542d	25918	released
67b9cd8b-e202-4dc4-a3bb-0cc04d132a77	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D07_902906.grch38.seg.v2.txt	6687a97ae60c2d69092a67d17accd39d	20601	released
8587e026-3de4-4f08-9c60-276c9a2e73c0	COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_A04_1051458.grch38.seg.v2.txt	94a33affac6b4a0eb2652555eaa0b253	26845	released
520224f4-1a52-4efc-bc97-f96ff1b85869	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C01_1300954.grch38.seg.v2.txt	4b80eb48ed9750fa69823ce9fb05f31f	28154	released
063c4a85-ba33-45cb-bef5-80d00abc2196	TAROK_p_TCGA_264_N_GenomeWideSNP_6_E09_1306518.grch38.seg.v2.txt	f57f64f79ab3f07835e1edf2ca55c327	30135	released
a743e43b-28a3-408f-8019-003cb7097722	TAROK_p_TCGA_264_N_GenomeWideSNP_6_A11_1306538.grch38.seg.v2.txt	0248449ea304b4460a5d9c24f125cabe	21932	released
bf86b85f-0f9c-4544-acb3-a776a66b4a6a	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_A04_1039688.grch38.seg.v2.txt	9e9315a043c7e35f06102d72c6e9e15f	56393	released
90730f32-e9e1-4367-846e-c125b2422673	TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_H09_1377090.grch38.seg.v2.txt	c7c071671d79c1f9d8e4e9a7ba0118c8	46155	released
97f9325b-3e7e-4256-b557-a8b5df9a0897	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_H06_729830.grch38.seg.v2.txt	1019153b259a37f351118cdaf75aafb0	21470	released
c365bff6-38de-4a68-869b-d0cb66d78411	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G05_787192.grch38.seg.v2.txt	a062d58be31dc466390ab11450492d8a	158306	released
eb131d97-a242-42a2-a800-61390a8de463	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_H04_1039760.grch38.seg.v2.txt	5f72f6d5ae102e5b96d0abdd4d8eae14	21433	released
d54bfede-5862-4e7a-8548-697faee6699b	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_E12_902768.grch38.seg.v2.txt	2ad7d556679eba06ac294fdef6c85b60	21713	released
8e5dd72f-fae3-4eee-af14-4f00c64e00fd	TAROK_p_TCGA_264_N_GenomeWideSNP_6_D10_1306512.grch38.seg.v2.txt	9af73eb19801b3f03e9deedf3bea9898	44183	released
9a184205-043b-43b5-a251-0915b579e663	GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_G12_1051856.grch38.seg.v2.txt	8e25af488067885b9aea3250624a4d96	28272	released
8483495e-c3d4-412c-ae1c-c5c12c4eb91d	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_E08_831186.grch38.seg.v2.txt	5b8bbed9d64bf9cacb2c1092898d470c	27106	released
5dd51003-a7d1-49bf-aed7-80cf605c9308	GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_G10_1051782.grch38.seg.v2.txt	e994aff1ab7b0c3e62994d0386b8eeb6	24718	released
27d3d9f8-09f2-4377-8a23-1d3f46718c2b	PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506.grch38.seg.v2.txt	7ac1698e1379370e7150e5b93935c986	63925	released
286e0d33-bd57-4ac8-adc3-bdfbfcd4dc90	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_D10_914204.grch38.seg.v2.txt	28317af307b76e382139043e6ea86f56	30073	released
bdf6cf87-fc5f-4b60-839c-677a34b3b841	TAROK_p_TCGA_264_N_GenomeWideSNP_6_A10_1306576.grch38.seg.v2.txt	cc0035129bafa214f890d6b3891ecb99	24874	released
07df43a8-9ee3-4b6c-9d9f-cd0ee9b1532e	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H11_585164.grch38.seg.v2.txt	2a6b7025cb749a0f9dec570dbdb712e3	46837	released
ac7d4bd0-3b47-46b7-92be-2ce80ba57c17	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_F06_902896.grch38.seg.v2.txt	71669fb4fdd8d1b1d5b6cb8ecbef9cf1	21341	released
7a15e26b-1931-4152-bb4c-5bb6d899ab84	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_B05_1039664.grch38.seg.v2.txt	f5125b2286162369cb8cfd6380ba28b7	37923	released
b61d25e0-d7db-4263-b03a-24618c06cdb8	LIGER_p_TCGA_166_180_SNP_N_GenomeWideSNP_6_G01_896546.grch38.seg.v2.txt	e8ae73d60ab24f857567d4461d092a2a	51463	released
ede13972-6950-427b-a392-d3a83b6e33ac	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E07_808382.grch38.seg.v2.txt	7b1713fc0f4deef0939bd5721a65b630	54689	released
9f80b51f-2f53-40d7-852c-1dbd9e3c98d5	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_F04_680282.grch38.seg.v2.txt	1960038881b9a69775968f7994f7cbff	120932	released
9a3f37c8-36d0-44ba-ad60-270e65942c4b	COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_B03_1051358.grch38.seg.v2.txt	0c2f1b2a6610c31dfe216b40bd72b551	27674	released
66555210-a1ec-4929-813c-27c8a2fcb404	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F09_771514.grch38.seg.v2.txt	ab99aadcfee09f81ca736e57789ae661	42419	released
cb301aba-a8f8-415e-bce0-2d35f6a49852	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_A08_1148020.grch38.seg.v2.txt	cad814fb57b3bd6bfbc847afac41b145	20778	released
8215d488-8753-4bf6-9ab3-ea89adad1390	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_A12_831224.grch38.seg.v2.txt	cca4b22f9ae806a199e60a024af2085e	26638	released
5110e344-9955-4d4c-873a-17595d5617fe	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_E08_1148036.grch38.seg.v2.txt	200d48f0248c81c7ca04e6e920a0e9dc	49656	released
83cfc3dd-bb57-4c9a-9415-3a1949cc157c	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_C04_680214.grch38.seg.v2.txt	f9305b8ddfd64a30df6ca3429cf8011a	44513	released
b7ca90bb-be2c-47ba-a145-bf543238b91d	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F01_831140.grch38.seg.v2.txt	c78a36c01a87e28f9c84eccf6699d24d	28274	released
dff3cef3-ce34-48f7-8de4-fc7b6a14b0d8	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_E09_831242.grch38.seg.v2.txt	866c27da8fe90daba8fd1514f6587676	21482	released
3c6c9272-18e3-43a9-b595-26306e3aec06	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A03_914176.grch38.seg.v2.txt	75ca98c8fba3e4b6faeea97ecb6f0d7b	37114	released
d577297b-b9aa-47ff-a563-7ce6df705f90	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_F03_1301074.grch38.seg.v2.txt	017be5eca97b7fb2bdad525f00fda99d	31436	released
c8224864-0387-4a49-a963-e2393925d67e	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G11_787226.grch38.seg.v2.txt	e1378799a668cfe06a5bd89aaad8d90c	77042	released
b4a50c43-64f7-49d0-90f9-38fe4fc801a7	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A03_809108.grch38.seg.v2.txt	c2c12e055eb3ce32a8f05bd858910033	22732	released
328f2358-61d0-4a11-aee3-e57376033214	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_A11_1148168.grch38.seg.v2.txt	7b1c0568dcfc548975a051d500695434	18882	released
3f04684e-9f87-4ced-912e-69594b9429d5	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_C07_585124.grch38.seg.v2.txt	57999585c2c552d446a1069f84cf2eeb	42064	released
1551fdb9-ca69-49b7-972a-a678498e16dc	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A02_771554.grch38.seg.v2.txt	e33049aaf93c197728362c1d65d52142	34468	released
d656aed8-55d5-4e6f-ac9c-a77f06669392	RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_C01_1245150.grch38.seg.v2.txt	1654319a2df00f40d5af4c2c957e1ee3	24407	released
fd5c76d1-86a4-4727-9254-62473dceb081	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_B03_914274.grch38.seg.v2.txt	a71b5f8f27baacf16ea7b7d9e9be2d5a	34318	released
64e93ec5-4729-4a5f-a523-874bff7bae0c	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F09_914304.grch38.seg.v2.txt	77d0f8b14c61a7ad56b498432e3075db	83524	released
a23f24ac-19c6-4a44-a404-0e090ba04a9d	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_B06_1148098.grch38.seg.v2.txt	99407d919272b11c8214a08fd793a47d	14516	released
736d8d6e-81db-4a57-a834-ce01c6740214	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G07_808444.grch38.seg.v2.txt	828b1b5b3f777fe6aa7802e74aca0132	62889	released
2511705c-3e38-43e0-89ca-df8ce5c038ac	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_A01_831200.grch38.seg.v2.txt	048d6a684ab5617cecedde697c3b2e30	21680	released
76555343-28ef-4457-840e-dca76a7e4235	SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G11_1244676.grch38.seg.v2.txt	1515e71975fd3749b3869f922e9ed1ce	25609	released
7d491fc0-24cd-40c5-a2ef-f7c780488875	TAROK_p_TCGA_264_N_GenomeWideSNP_6_A05_1306618.grch38.seg.v2.txt	34f957bb7a1cc727a76b7a50a7d58b24	31407	released
4a01de91-f38c-477b-9950-b7b82b12643f	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_H06_787250.grch38.seg.v2.txt	55f84747d18067c33ea8845f794baf2f	35013	released
df7aa34e-6716-4d19-8cbd-8170224f3686	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G10_808518.grch38.seg.v2.txt	82b44b3e6ac58baa578e3e31e290971b	38539	released
4d08d969-ca8f-4905-9274-c46d35d22310	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_H01_1148144.grch38.seg.v2.txt	5dcce4615b1b0b54f82720d3ddda47ec	21352	released
501f90e5-762d-4c5d-8cf2-cce092eab7f9	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_B06_902902.grch38.seg.v2.txt	f24bd86ad4469ce894099cf480475533	11389	released
f23d29a3-79ff-44aa-b9d6-4ec5830c8f9d	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_H04_1376696.grch38.seg.v2.txt	3d2edb13f4b1e0c7870bf7bec54f55c0	76546	released
9b0922d8-27c5-4d9f-9dd6-955ec5bd4134	NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_A09_1486426.grch38.seg.v2.txt	0599d40bc23bef26df0a17fb0306149f	38593	released
fe14182b-fb2b-440f-b476-d6906c47ed19	CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_C12_1513760.grch38.seg.v2.txt	cb5b56740a4ae4f8992640e4bff9541e	38879	released
41fd1410-b687-4a76-888d-1046e0dc8da0	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582.grch38.seg.v2.txt	bcc40f21c0cfd9be04c408a900de95d6	53593	released
080b1840-3bbf-46e2-83bb-813f7b96d063	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_A06_585212.grch38.seg.v2.txt	2148126434902c9b803188bb9921143d	43332	released
c0f5c788-ef39-4314-a603-75bf094dfb07	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A12_771560.grch38.seg.v2.txt	73bd6af7bda520e7e920f239503568f5	44527	released
59d45c84-c7b0-4e19-95ff-f844f74c0f88	TAROK_p_TCGA_264_N_GenomeWideSNP_6_C05_1306530.grch38.seg.v2.txt	8d89d6e965aa368e406ba3de59d6e143	49181	released
306c5172-4f6d-462d-ba1e-bb0f697e3785	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_B10_902920.grch38.seg.v2.txt	98fe1346a4d84faf5e3c52cfabb9f22b	26407	released
f9727353-9af3-4e4c-bcf6-1631e268e846	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_B01_914332.grch38.seg.v2.txt	fbcd5375466fc44716749a98c2821435	36420	released
839dac8a-72ac-4f2a-a6f3-982a4f9f892e	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_E06_1301066.grch38.seg.v2.txt	5df24407b5ffaf897794516f1830145a	15959	released
e256a770-8d9c-4fc7-87ea-4f986948407a	HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_B10_748176.grch38.seg.v2.txt	5dbe25cbea0897d5b38e85b50a4c1da6	36365	released
69223676-6c30-4fd0-b74c-32c943bee1bb	TAROK_p_TCGA_264_N_GenomeWideSNP_6_B10_1306534.grch38.seg.v2.txt	a0dee007d7e0ced82548f88d770a4d20	20981	released
48702bd9-aaab-4d15-bda5-75f277ceddab	SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F02_1244614.grch38.seg.v2.txt	81e7f40488e46135f879977b4bd924ed	29996	released
558a92ac-82b6-45d3-920c-3b9e57c947f2	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_D04_1148080.grch38.seg.v2.txt	6e17c08612f394e83f7f46c5f38e57bd	55472	released
d8ed4f8b-99c7-449b-bd5f-e4daaad554ab	CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_C11_1513860.grch38.seg.v2.txt	e1e8665c4d34ea90c4e6b1924edef502	158412	released
d350da46-178a-48b8-b14d-c9a2941553e3	NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_B01_1486510.grch38.seg.v2.txt	c84e33236088a280d38c0e2f8bf86180	90119	released
b97b7b33-77a6-4903-b42c-3c01579c75b8	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_F12_1148076.grch38.seg.v2.txt	0d3cf0efc7d118a5c9d342426781d0cf	27817	released
b719223d-c63b-4fe7-b7ed-93e8ce594eb1	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G08_808484.grch38.seg.v2.txt	d7df26be6dd616530eebfd204a68fc14	35978	released
9c9382b0-ad47-4580-b6b3-dc4c118882b6	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_E07_902844.grch38.seg.v2.txt	4bf4e64beef229aad82feacc606a8356	58329	released
a6dd2b2e-7458-47da-b0d3-721d3a797ccd	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H04_585228.grch38.seg.v2.txt	8f1727cf4e79f5a77b8c273c97d58333	29350	released
358821f2-78f9-4331-9437-d3146613551d	SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_H04_1244692.grch38.seg.v2.txt	8a8fc600a513fc424d89858f63ac05a8	24052	released
71a8d9e5-e585-4106-b6aa-b949e4c1bb8c	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_A11_902840.grch38.seg.v2.txt	b5700342590444f327d26674acf891a4	20104	released
e3040413-c022-4e4e-8a3a-7af7a0f7bc6e	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_F12_1039594.grch38.seg.v2.txt	3ca7fa420ba78942811405a451d45b1f	29643	released
84860e82-1eb7-4f9f-ac00-0419db9d5809	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D10_771548.grch38.seg.v2.txt	3ef11ffd5dbc7f2cabb4258437f7708c	31470	released
7c7290ae-f74e-42d0-a3b4-1f4bb3e95323	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E11_787246.grch38.seg.v2.txt	7b88daf2c5265ffaf674b52fa522e02a	33405	released
5010ff0a-f38c-4255-b9dd-697f83a72b03	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A02_809074.grch38.seg.v2.txt	3481e44e8d3fc8fa82d71088185152de	14366	released
fef99127-2331-43d9-9803-4f746a667e6a	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G01_808404.grch38.seg.v2.txt	661bfb192b30cf3b743f69672cdc42c1	22192	released
6769f6fb-88d9-4c35-a87c-06025789c3a4	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D08_771472.grch38.seg.v2.txt	399397ed471535e13c813f0b5ebf0e51	37917	released
08f20fcb-8415-41c6-b070-01fa9c3fb513	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_D02_914254.grch38.seg.v2.txt	d6c173c8549b5b24ef09451432cb7bb1	22960	released
114e4bf8-cbe7-48c0-ae49-ab2aa2729bff	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D04_902882.grch38.seg.v2.txt	9a3c339bf1eb3cc79cb3480af40760cd	47527	released
e179aad5-1a06-45de-9936-0726179a8d30	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_A12_585128.grch38.seg.v2.txt	427eb02ad3e041cb788d51a95206c09e	33303	released
d58b4337-cd21-42ba-8a99-016658d20816	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E09_787234.grch38.seg.v2.txt	63db677921228a82f0211f7c4cf261bf	89626	released
394dd08d-8218-4fc6-801e-fac59759e4a2	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_D03_680270.grch38.seg.v2.txt	624c1ae1f0f64995620f494e70b05f8e	109630	released
488fff87-8c69-43d7-b61a-8491b5575169	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646.grch38.seg.v2.txt	2325d500aaa3fd5a1dd68304dec53e18	30159	released
5720aef5-92d8-44a5-b401-32411d51f2de	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D09_771502.grch38.seg.v2.txt	f7b33e9eae55675ddec57eefa9bbceeb	35357	released
06897553-4d83-4d45-a7df-2e4f0cc56d51	RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_A10_1245244.grch38.seg.v2.txt	74f6dd1d599a96b65857688eb9e42ec2	28794	released
28b44ded-e9b2-4f0e-a494-ff5489c6e4fb	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F03_831284.grch38.seg.v2.txt	c56c3f4ce8c4866c5cb14c96e25dc69d	20940	released
437064bf-b688-4dce-abe8-0026f9353a57	BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_F07_1148616.grch38.seg.v2.txt	52245b55482ee4e2d77d59ba95975247	20059	released
7077ecf2-69c5-4136-b4ca-2b56f559eb7c	RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_A04_1245194.grch38.seg.v2.txt	348259f4a84af5c3a7b5827d6ffba29e	12783	released
77feddd0-3a7d-469a-bff6-c76c44f38fbf	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_B09_680220.grch38.seg.v2.txt	346cc34b2efa11db8c435263c4430e5f	49797	released
b6d6af99-415e-4f6a-8523-8e5caf58d6bd	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_A07_787176.grch38.seg.v2.txt	7d8d14bac3267b4a73c97867a495482e	57019	released
ae960a83-efe7-43a2-9174-3b5bd6444bf7	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_E04_1148028.grch38.seg.v2.txt	602d8942557b8fd53e2521ae7644ecc1	33762	released
75141aa8-353a-4241-aae6-50f5a3f6157c	COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_C05_1051384.grch38.seg.v2.txt	fbf276a4b53c8770ff126a9451879e4b	48476	released
99368ee6-cca6-4713-a769-7def57961aab	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A09_809040.grch38.seg.v2.txt	e64e0bce05baca05897595b2d3eb0c15	39177	released
dd9439c8-9d57-4b93-ae60-5969dd7612b6	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_C08_1148140.grch38.seg.v2.txt	d6b03f1678a80a73c6f7096290d14503	64987	released
712339e2-33f9-41b6-9045-d4c99c43cee9	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C08_831272.grch38.seg.v2.txt	5cfa0f7f4ccb00e9904049fb7f5c31b2	78854	released
63348c78-d62b-4711-baff-189e9f91ad70	GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_H07_1051824.grch38.seg.v2.txt	6851cf883900cfab410068fbd2446a0b	58394	released
6d59a47a-72db-4fc9-8355-3a45e49ac0fc	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_A06_1148166.grch38.seg.v2.txt	9a0867428db6c626e2b2180942bb957f	20247	released
0f4dbf9e-76bc-48d3-ad47-4ae4915e9747	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B05_771476.grch38.seg.v2.txt	eaca7fc2eb2e578ae2ef8691d130fba8	31455	released
9eca06dc-d0b2-476e-bab8-786f67867e30	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648.grch38.seg.v2.txt	60e2037cd18d8fcb75a60dc4ce20ddd5	37070	released
dd1287ff-9b38-4b1b-9ef9-8349a6bff731	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_B01_698110.grch38.seg.v2.txt	da8cb3c415649ef2057c1ebd1ed1f429	41347	released
b301ffaf-06ed-402e-aae1-a5bfa0ab0b9b	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E06_731036.grch38.seg.v2.txt	cca0a898b0f6b3b7ce04e7e4c6cd4e9d	31743	released
d2c88ae1-b308-41f9-bcb4-da514e5ec367	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_B12_628398.grch38.seg.v2.txt	18d9b3b6a72d9181b940d5686e893c94	17595	released
2a44099f-2229-4607-8ee5-7d179ec8090c	DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_E11_1343826.grch38.seg.v2.txt	a6d65fd5507e01e5c3a92eaf90d6ab16	42833	released
b433317c-e3c7-4313-b154-dcba24586f96	HAULS_p_TCGAb47_SNP_2N_GenomeWideSNP_6_E12_628474.grch38.seg.v2.txt	22bc65f5f8582d23925cd74112de5bdb	76070	released
ed3ff5ea-158f-467a-8a0c-79e7c0a1f200	GAMMA_p_TCGA_b103_104_SNP_N_GenomeWideSNP_6_G03_755814.grch38.seg.v2.txt	c96687005fdfb47abe32561d46315a57	29342	released
ba99b701-e4f2-4dbb-b98c-ca61c3d3e861	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_G04_914288.grch38.seg.v2.txt	553fd7b933ed3cc8f4414aa185bceeff	34750	released
763a872d-d42c-4f31-90ff-90f08cebcb49	USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_G03_787462.grch38.seg.v2.txt	e484ee9384ba143d8d2c51ec9c3680b3	56579	released
acdf5884-6026-43a2-bf46-8d2c4de47ce2	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F02_667030.grch38.seg.v2.txt	c45d6dbd9547e7af23c254946be644f1	36907	released
eba8b3be-7485-4390-9246-3335e87c2ff4	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_A03_698128.grch38.seg.v2.txt	804c8bc5fabc43ac5a689694a35c536d	23515	released
3c733035-21c6-4545-bd70-9bec54708f1d	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_G02_628366.grch38.seg.v2.txt	f162cd301120e8f32dc0ed337629f336	80124	released
65008599-52e3-4564-9c00-928ea7f40c3e	CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G09_871142.grch38.seg.v2.txt	a0ed70b250c131e289a575f18f90ff44	24530	released
f72854d0-edf8-4324-b657-0a4665337cb1	WRIED_p_TCGA_143_147_150_Hahn_N_GenomeWideSNP_6_B06_799996.grch38.seg.v2.txt	d565fdf2ed1da68bd3d6aa2111310751	22273	released
92a2239a-c588-41ed-8c02-c69a795f12c1	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F01_731080.grch38.seg.v2.txt	f3d736b5b429ebf2c86b6268b4475390	40688	released
a118e955-9655-49b2-9c57-39338b9a5c19	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_A11_698152.grch38.seg.v2.txt	c8dbc1e8101e9ec32046717dd316e503	79753	released
9ee213f6-6312-4039-b845-9a1beba2c721	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_B06_698012.grch38.seg.v2.txt	4b358449c43b758a70c2bd3acb250c8a	35510	released
2815341f-2ab9-440a-a08c-6a47b2abd4ba	HELVE_p_TCGA_b139_154_155_SNP_N_GenomeWideSNP_6_H12_808602.grch38.seg.v2.txt	49155895484b028a648130375b52ff75	29916	released
